bet_id,operator_id,player_id,bet_date,sport,market_type,bet_type,stake_usd,odds,potential_payout_usd,status,actual_payout_usd,operator_margin_usd,live_bet,country
BET0016257,OP0004,PLR002543,2024-02-22,Basketball,Correct Score,Accumulator,278.28,6.94,1931.26,Void,278.28,0.0,0,AU
BET0016258,OP0010,PLR007255,2023-10-17,Cricket,Match Winner,System,383.05,11.25,4309.31,Won,4309.31,-3926.26,0,AU
BET0016259,OP0045,PLR004839,2023-12-17,Football,Correct Score,System,284.62,14.67,4175.38,Lost,0,284.62,1,CA
BET0016260,OP0021,PLR006855,2024-06-22,Rugby,First Goal Scorer,Single,70.83,9.83,696.26,Lost,0,70.83,1,IN
BET0016261,OP0019,PLR005713,2023-10-05,Cricket,Both Teams Score,Accumulator,476.54,8.73,4160.19,Pending,0,476.54,1,PH
BET0016262,OP0066,PLR002597,2024-06-12,Tennis,Asian Handicap,System,147.97,9.43,1395.36,Pending,0,147.97,0,DE
BET0016263,OP0017,PLR005624,2023-04-14,Esports,Both Teams Score,System,204.52,9.79,2002.25,Lost,0,204.52,0,KE
BET0016264,OP0029,PLR004793,2024-01-30,Rugby,Both Teams Score,Single,184.78,14.57,2692.24,Lost,0,184.78,1,CA
BET0016265,OP0024,PLR001678,2024-10-27,Esports,Over/Under,Single,123.89,3.84,475.74,Void,123.89,0.0,1,ZA
BET0016266,OP0005,PLR007902,2023-06-18,Tennis,Over/Under,Accumulator,160.83,9.52,1531.1,Lost,0,160.83,0,KE
BET0016267,OP0012,PLR001465,2023-06-22,Tennis,Match Winner,Single,177.29,14.65,2597.3,Lost,0,177.29,0,BR
BET0016268,OP0050,PLR001086,2023-01-13,Basketball,Correct Score,Single,459.5,9.1,4181.45,Lost,0,459.5,0,GB
BET0016269,OP0060,PLR002917,2023-06-10,Baseball,Asian Handicap,System,203.77,4.54,925.12,Lost,0,203.77,1,ZA
BET0016270,OP0019,PLR003206,2023-07-18,Football,Match Winner,System,402.96,14.12,5689.8,Pending,0,402.96,0,PH
BET0016271,OP0066,PLR001042,2024-06-13,Basketball,Both Teams Score,Single,494.6,3.85,1904.21,Lost,0,494.6,1,BR
BET0016272,OP0057,PLR007028,2024-11-18,Rugby,Asian Handicap,Single,451.2,5.74,2589.89,Pending,0,451.2,1,DE
BET0016273,OP0005,PLR005961,2023-09-21,Baseball,Correct Score,Accumulator,52.07,12.39,645.15,Lost,0,52.07,1,AU
BET0016274,OP0040,PLR000347,2024-09-14,Basketball,Correct Score,Single,431.31,9.89,4265.66,Lost,0,431.31,1,PH
BET0016275,OP0028,PLR004360,2023-06-08,Football,Over/Under,Accumulator,93.21,8.22,766.19,Won,766.19,-672.98,0,AU
BET0016276,OP0036,PLR007879,2023-02-25,Cricket,Match Winner,Single,348.86,7.5,2616.45,Lost,0,348.86,0,CA
BET0016277,OP0021,PLR004379,2023-09-10,Tennis,Match Winner,Accumulator,436.18,9.1,3969.24,Won,3969.24,-3533.06,0,DE
BET0016278,OP0078,PLR001983,2024-08-25,Tennis,First Goal Scorer,Single,183.42,13.5,2476.17,Lost,0,183.42,0,BR
BET0016279,OP0028,PLR004908,2023-01-13,Tennis,Asian Handicap,System,448.0,8.46,3790.08,Lost,0,448.0,0,AU
BET0016280,OP0068,PLR006183,2023-09-08,Rugby,Correct Score,Single,26.84,8.9,238.88,Lost,0,26.84,0,CA
BET0016281,OP0043,PLR000829,2024-01-21,Football,Match Winner,Single,431.68,3.82,1649.02,Lost,0,431.68,0,AU
BET0016282,OP0073,PLR001838,2024-09-20,Rugby,Asian Handicap,Single,498.17,13.55,6750.2,Lost,0,498.17,1,KE
BET0016283,OP0032,PLR006865,2024-08-29,Rugby,Both Teams Score,Single,473.87,14.76,6994.32,Lost,0,473.87,0,ZA
BET0016284,OP0030,PLR005634,2024-02-09,Football,Both Teams Score,Accumulator,339.08,9.47,3211.09,Won,3211.09,-2872.01,1,BR
BET0016285,OP0013,PLR004497,2023-03-17,Baseball,First Goal Scorer,Accumulator,317.27,4.2,1332.53,Won,1332.53,-1015.26,0,KE
BET0016286,OP0069,PLR001634,2023-01-30,Basketball,Match Winner,Single,74.46,2.44,181.68,Pending,0,74.46,0,GB
BET0016287,OP0049,PLR004335,2023-05-27,Baseball,Over/Under,Single,10.09,1.19,12.01,Lost,0,10.09,0,BR
BET0016288,OP0047,PLR002837,2024-08-27,Baseball,Both Teams Score,System,333.77,9.27,3094.05,Won,3094.05,-2760.28,1,BR
BET0016289,OP0016,PLR000887,2024-06-23,Football,Both Teams Score,System,125.53,12.39,1555.32,Won,1555.32,-1429.79,0,PH
BET0016290,OP0034,PLR002628,2024-04-13,Esports,Over/Under,Single,435.51,12.29,5352.42,Lost,0,435.51,0,NG
BET0016291,OP0037,PLR001333,2023-01-25,Rugby,Match Winner,Single,316.31,14.36,4542.21,Won,4542.21,-4225.9,0,NG
BET0016292,OP0048,PLR001958,2023-07-23,Tennis,First Goal Scorer,Single,193.88,8.12,1574.31,Lost,0,193.88,0,ZA
BET0016293,OP0003,PLR002727,2023-04-29,Cricket,Over/Under,Single,368.07,6.01,2212.1,Lost,0,368.07,1,NG
BET0016294,OP0078,PLR005478,2023-06-23,Esports,First Goal Scorer,Single,24.57,12.75,313.27,Won,313.27,-288.7,1,PH
BET0016295,OP0024,PLR006344,2023-02-12,Baseball,Both Teams Score,Single,138.61,13.4,1857.37,Lost,0,138.61,0,BR
BET0016296,OP0006,PLR004302,2023-03-16,Cricket,First Goal Scorer,Accumulator,352.88,14.54,5130.88,Won,5130.88,-4778.0,0,IN
BET0016297,OP0077,PLR000837,2024-11-30,Tennis,Asian Handicap,System,322.35,3.49,1125.0,Lost,0,322.35,0,ZA
BET0016298,OP0018,PLR001515,2023-03-12,Rugby,Match Winner,Single,92.53,11.87,1098.33,Lost,0,92.53,0,CA
BET0016299,OP0012,PLR002357,2024-05-19,Football,Both Teams Score,System,453.54,2.4,1088.5,Won,1088.5,-634.96,0,DE
BET0016300,OP0074,PLR002692,2023-09-18,Esports,Asian Handicap,Single,107.32,14.41,1546.48,Pending,0,107.32,0,DE
BET0016301,OP0050,PLR000633,2024-06-24,Tennis,First Goal Scorer,System,380.0,9.86,3746.8,Lost,0,380.0,0,DE
BET0016302,OP0023,PLR005268,2023-01-22,Esports,Match Winner,Single,495.14,13.0,6436.82,Pending,0,495.14,0,KE
BET0016303,OP0014,PLR007054,2024-11-28,Football,Over/Under,Single,493.06,3.75,1848.97,Void,493.06,0.0,0,DE
BET0016304,OP0061,PLR004753,2023-12-15,Rugby,Over/Under,Single,150.33,9.01,1354.47,Lost,0,150.33,0,ZA
BET0016305,OP0008,PLR006272,2024-02-24,Cricket,Over/Under,Single,128.95,4.7,606.06,Lost,0,128.95,0,CA
BET0016306,OP0031,PLR006722,2024-06-14,Esports,Both Teams Score,System,119.93,8.84,1060.18,Won,1060.18,-940.25,1,NG
BET0016307,OP0020,PLR005010,2023-02-21,Football,Correct Score,Accumulator,356.58,1.18,420.76,Lost,0,356.58,0,BR
BET0016308,OP0077,PLR002631,2023-07-08,Basketball,First Goal Scorer,Single,261.41,12.27,3207.5,Void,261.41,0.0,1,AU
BET0016309,OP0004,PLR006303,2023-05-05,Tennis,Correct Score,Single,134.77,13.21,1780.31,Lost,0,134.77,1,PH
BET0016310,OP0071,PLR005548,2024-04-11,Tennis,Correct Score,System,46.78,2.26,105.72,Lost,0,46.78,1,BR
BET0016311,OP0045,PLR003637,2024-06-29,Esports,Asian Handicap,Accumulator,201.23,10.41,2094.8,Lost,0,201.23,1,CA
BET0016312,OP0080,PLR001477,2023-04-09,Football,Match Winner,Accumulator,168.08,6.88,1156.39,Won,1156.39,-988.31,0,GB
BET0016313,OP0020,PLR007361,2023-05-30,Tennis,Both Teams Score,Single,335.25,12.42,4163.81,Lost,0,335.25,1,ZA
BET0016314,OP0004,PLR000013,2023-01-10,Basketball,Correct Score,Single,268.7,11.42,3068.55,Void,268.7,0.0,1,KE
BET0016315,OP0019,PLR004870,2023-10-15,Basketball,Match Winner,Accumulator,195.72,5.89,1152.79,Pending,0,195.72,0,AU
BET0016316,OP0035,PLR007461,2024-10-06,Esports,Correct Score,Single,365.17,14.91,5444.68,Won,5444.68,-5079.51,0,BR
BET0016317,OP0055,PLR004794,2023-11-06,Baseball,Correct Score,Single,33.79,7.34,248.02,Lost,0,33.79,0,ZA
BET0016318,OP0037,PLR005542,2023-07-17,Tennis,Correct Score,Single,353.11,6.08,2146.91,Won,2146.91,-1793.8,0,AU
BET0016319,OP0013,PLR003020,2024-09-29,Esports,First Goal Scorer,Single,278.24,9.92,2760.14,Lost,0,278.24,1,ZA
BET0016320,OP0049,PLR005197,2023-09-21,Basketball,Asian Handicap,Single,360.19,9.28,3342.56,Lost,0,360.19,0,BR
BET0016321,OP0020,PLR003488,2024-03-20,Cricket,Match Winner,Single,482.96,7.55,3646.35,Lost,0,482.96,0,CA
BET0016322,OP0034,PLR003948,2023-06-12,Tennis,First Goal Scorer,Accumulator,117.74,3.58,421.51,Lost,0,117.74,0,ZA
BET0016323,OP0029,PLR004519,2023-08-20,Tennis,Match Winner,Accumulator,387.72,11.33,4392.87,Lost,0,387.72,0,NG
BET0016324,OP0016,PLR003070,2023-08-03,Cricket,Correct Score,Single,470.2,3.3,1551.66,Lost,0,470.2,0,GB
BET0016325,OP0006,PLR004906,2024-01-24,Baseball,Asian Handicap,Single,136.4,6.93,945.25,Lost,0,136.4,0,BR
BET0016326,OP0010,PLR000308,2024-09-13,Basketball,Match Winner,Single,6.08,2.23,13.56,Lost,0,6.08,0,AU
BET0016327,OP0037,PLR006513,2024-08-28,Esports,Correct Score,Single,310.06,14.42,4471.07,Lost,0,310.06,0,AU
BET0016328,OP0039,PLR004898,2023-02-20,Tennis,Correct Score,Single,279.27,14.1,3937.71,Won,3937.71,-3658.44,1,PH
BET0016329,OP0078,PLR001892,2023-10-09,Cricket,Both Teams Score,Single,226.17,1.42,321.16,Pending,0,226.17,1,CA
BET0016330,OP0007,PLR000177,2023-10-11,Baseball,Match Winner,Single,23.67,10.09,238.83,Lost,0,23.67,0,AU
BET0016331,OP0079,PLR000644,2023-08-13,Basketball,First Goal Scorer,Accumulator,402.24,4.37,1757.79,Void,402.24,0.0,1,CA
BET0016332,OP0039,PLR004955,2023-01-26,Baseball,Match Winner,Single,297.74,12.26,3650.29,Lost,0,297.74,1,AU
BET0016333,OP0051,PLR003363,2024-10-19,Baseball,First Goal Scorer,Accumulator,303.7,13.27,4030.1,Won,4030.1,-3726.4,0,BR
BET0016334,OP0040,PLR001939,2024-02-29,Cricket,Over/Under,Accumulator,197.82,9.97,1972.27,Void,197.82,0.0,0,NG
BET0016335,OP0073,PLR005738,2023-07-21,Tennis,Over/Under,Single,56.96,3.04,173.16,Lost,0,56.96,0,CA
BET0016336,OP0036,PLR007641,2023-04-08,Rugby,Match Winner,Single,258.6,4.07,1052.5,Lost,0,258.6,1,IN
BET0016337,OP0069,PLR005259,2023-08-30,Rugby,First Goal Scorer,Single,266.83,12.33,3290.01,Won,3290.01,-3023.18,0,CA
BET0016338,OP0047,PLR005661,2023-02-13,Cricket,Match Winner,Accumulator,93.08,5.47,509.15,Won,509.15,-416.07,1,DE
BET0016339,OP0033,PLR006651,2023-02-28,Baseball,Both Teams Score,Single,341.04,2.57,876.47,Won,876.47,-535.43,0,IN
BET0016340,OP0061,PLR001578,2023-09-21,Tennis,First Goal Scorer,System,341.91,1.17,400.03,Lost,0,341.91,0,IN
BET0016341,OP0054,PLR001912,2023-05-24,Esports,First Goal Scorer,Single,309.52,6.38,1974.74,Lost,0,309.52,1,IN
BET0016342,OP0050,PLR002998,2024-11-03,Baseball,Match Winner,Single,447.4,13.47,6026.48,Lost,0,447.4,1,CA
BET0016343,OP0054,PLR007563,2024-05-07,Baseball,Correct Score,Single,215.42,10.87,2341.62,Lost,0,215.42,0,DE
BET0016344,OP0023,PLR005331,2023-11-07,Basketball,Correct Score,Accumulator,330.16,12.04,3975.13,Won,3975.13,-3644.97,0,AU
BET0016345,OP0040,PLR003703,2023-08-30,Tennis,Over/Under,System,117.46,13.22,1552.82,Void,117.46,0.0,1,IN
BET0016346,OP0050,PLR002221,2024-08-04,Rugby,First Goal Scorer,Single,110.29,12.19,1344.44,Lost,0,110.29,0,BR
BET0016347,OP0021,PLR003889,2023-05-01,Baseball,Over/Under,Single,179.39,5.73,1027.9,Won,1027.9,-848.51,0,BR
BET0016348,OP0059,PLR000544,2023-02-26,Baseball,Over/Under,Single,85.35,2.93,250.08,Lost,0,85.35,1,DE
BET0016349,OP0015,PLR004320,2023-08-16,Baseball,Match Winner,Single,121.19,10.9,1320.97,Lost,0,121.19,1,IN
BET0016350,OP0067,PLR006084,2024-12-18,Rugby,Match Winner,Single,422.88,14.43,6102.16,Lost,0,422.88,1,AU
BET0016351,OP0023,PLR002533,2024-06-06,Rugby,Match Winner,Single,374.96,2.58,967.4,Lost,0,374.96,1,BR
BET0016352,OP0073,PLR002083,2024-07-18,Football,First Goal Scorer,Single,458.92,12.17,5585.06,Won,5585.06,-5126.14,1,NG
BET0016353,OP0068,PLR002208,2023-05-02,Baseball,Correct Score,Single,371.18,4.61,1711.14,Lost,0,371.18,1,CA
BET0016354,OP0014,PLR003881,2024-11-28,Tennis,Both Teams Score,Accumulator,431.56,5.2,2244.11,Lost,0,431.56,0,GB
BET0016355,OP0070,PLR003821,2023-11-07,Basketball,Asian Handicap,Single,181.21,6.8,1232.23,Won,1232.23,-1051.02,0,ZA
BET0016356,OP0077,PLR005023,2024-05-22,Tennis,First Goal Scorer,Single,416.67,5.36,2233.35,Lost,0,416.67,0,IN
BET0016357,OP0027,PLR005566,2023-06-05,Esports,First Goal Scorer,Single,496.76,5.45,2707.34,Won,2707.34,-2210.58,1,GB
BET0016358,OP0007,PLR000625,2023-05-31,Esports,Match Winner,Accumulator,417.84,1.61,672.72,Won,672.72,-254.88,0,CA
BET0016359,OP0055,PLR007921,2024-02-24,Esports,Both Teams Score,System,263.0,6.23,1638.49,Won,1638.49,-1375.49,0,GB
BET0016360,OP0003,PLR007287,2024-06-20,Rugby,Asian Handicap,Single,11.62,11.12,129.21,Lost,0,11.62,1,CA
BET0016361,OP0020,PLR007663,2024-02-01,Cricket,Correct Score,Single,319.86,14.05,4494.03,Lost,0,319.86,1,DE
BET0016362,OP0006,PLR006963,2023-12-03,Football,First Goal Scorer,Accumulator,143.7,2.73,392.3,Lost,0,143.7,1,ZA
BET0016363,OP0055,PLR003810,2024-03-01,Esports,Asian Handicap,Single,181.42,12.1,2195.18,Lost,0,181.42,1,KE
BET0016364,OP0038,PLR002057,2024-11-10,Baseball,Over/Under,Single,313.11,3.15,986.3,Won,986.3,-673.19,0,ZA
BET0016365,OP0037,PLR005276,2024-12-17,Tennis,Both Teams Score,Single,467.04,10.84,5062.71,Won,5062.71,-4595.67,1,DE
BET0016366,OP0055,PLR006939,2023-04-10,Basketball,First Goal Scorer,Accumulator,375.49,6.78,2545.82,Lost,0,375.49,1,PH
BET0016367,OP0051,PLR005684,2023-10-14,Tennis,First Goal Scorer,Single,52.38,2.07,108.43,Lost,0,52.38,1,ZA
BET0016368,OP0048,PLR007807,2024-01-20,Baseball,Over/Under,Single,161.57,10.14,1638.32,Lost,0,161.57,0,KE
BET0016369,OP0005,PLR002065,2024-02-24,Rugby,Match Winner,Single,106.58,11.25,1199.03,Lost,0,106.58,1,AU
BET0016370,OP0072,PLR004915,2023-03-09,Football,Both Teams Score,Accumulator,6.84,2.02,13.82,Pending,0,6.84,0,ZA
BET0016371,OP0053,PLR004686,2024-03-17,Cricket,Both Teams Score,Single,116.88,11.61,1356.98,Lost,0,116.88,0,IN
BET0016372,OP0030,PLR003058,2023-01-13,Cricket,First Goal Scorer,Single,309.79,6.69,2072.5,Lost,0,309.79,0,DE
BET0016373,OP0035,PLR000566,2023-04-16,Tennis,Over/Under,Single,251.26,11.34,2849.29,Lost,0,251.26,1,KE
BET0016374,OP0080,PLR006812,2023-12-12,Baseball,First Goal Scorer,Single,71.07,2.71,192.6,Lost,0,71.07,1,ZA
BET0016375,OP0067,PLR006405,2023-03-22,Cricket,Both Teams Score,Single,443.2,5.24,2322.37,Lost,0,443.2,1,IN
BET0016376,OP0014,PLR005469,2023-09-09,Cricket,Match Winner,Accumulator,251.0,12.63,3170.13,Won,3170.13,-2919.13,0,GB
BET0016377,OP0060,PLR007111,2024-12-12,Baseball,First Goal Scorer,Single,146.21,14.9,2178.53,Won,2178.53,-2032.32,0,ZA
BET0016378,OP0070,PLR005545,2023-08-26,Esports,Over/Under,Single,332.31,6.38,2120.14,Lost,0,332.31,0,CA
BET0016379,OP0009,PLR005110,2024-06-11,Football,Both Teams Score,Accumulator,250.45,4.42,1106.99,Won,1106.99,-856.54,0,AU
BET0016380,OP0071,PLR006511,2024-07-24,Esports,First Goal Scorer,Single,264.14,13.74,3629.28,Won,3629.28,-3365.14,1,ZA
BET0016381,OP0074,PLR001693,2023-07-19,Baseball,Asian Handicap,Single,236.41,9.77,2309.73,Pending,0,236.41,1,BR
BET0016382,OP0063,PLR001389,2024-02-14,Football,Both Teams Score,Accumulator,312.61,8.72,2725.96,Won,2725.96,-2413.35,1,CA
BET0016383,OP0070,PLR007020,2024-04-17,Baseball,Correct Score,Single,206.85,8.7,1799.59,Lost,0,206.85,0,CA
BET0016384,OP0055,PLR007870,2023-06-04,Football,Asian Handicap,System,384.11,13.71,5266.15,Lost,0,384.11,0,GB
BET0016385,OP0064,PLR005196,2023-10-11,Cricket,Match Winner,Single,94.86,5.25,498.01,Won,498.01,-403.15,0,GB
BET0016386,OP0016,PLR006820,2024-11-09,Esports,Over/Under,Single,322.92,5.87,1895.54,Won,1895.54,-1572.62,0,NG
BET0016387,OP0012,PLR001588,2024-01-26,Tennis,First Goal Scorer,Accumulator,471.5,11.72,5525.98,Lost,0,471.5,1,NG
BET0016388,OP0021,PLR001276,2024-06-25,Tennis,Correct Score,Single,388.82,3.38,1314.21,Pending,0,388.82,1,IN
BET0016389,OP0043,PLR005408,2023-08-04,Football,Over/Under,Accumulator,330.84,3.63,1200.95,Lost,0,330.84,0,DE
BET0016390,OP0019,PLR006804,2023-08-10,Tennis,Asian Handicap,Single,469.36,4.56,2140.28,Lost,0,469.36,0,IN
BET0016391,OP0039,PLR001963,2024-06-12,Esports,Both Teams Score,Single,150.97,11.8,1781.45,Lost,0,150.97,0,CA
BET0016392,OP0014,PLR000162,2024-12-15,Football,First Goal Scorer,Single,365.49,2.48,906.42,Lost,0,365.49,0,NG
BET0016393,OP0030,PLR007820,2024-03-20,Cricket,Both Teams Score,Single,24.91,3.18,79.21,Won,79.21,-54.3,0,DE
BET0016394,OP0075,PLR003539,2023-07-21,Cricket,First Goal Scorer,Accumulator,164.37,10.08,1656.85,Won,1656.85,-1492.48,0,ZA
BET0016395,OP0011,PLR007677,2023-04-07,Esports,Match Winner,Single,9.34,11.29,105.45,Void,9.34,0.0,1,PH
BET0016396,OP0019,PLR006088,2024-12-22,Football,Asian Handicap,Single,222.55,9.66,2149.83,Lost,0,222.55,1,PH
BET0016397,OP0002,PLR006268,2023-04-23,Rugby,Match Winner,Single,56.33,5.82,327.84,Won,327.84,-271.51,0,IN
BET0016398,OP0041,PLR002845,2024-07-12,Basketball,Correct Score,System,425.12,4.06,1725.99,Void,425.12,0.0,0,IN
BET0016399,OP0009,PLR007612,2023-02-19,Baseball,Correct Score,Accumulator,170.42,2.21,376.63,Lost,0,170.42,0,NG
BET0016400,OP0062,PLR003675,2023-08-11,Basketball,First Goal Scorer,Single,209.17,12.18,2547.69,Lost,0,209.17,0,CA
BET0016401,OP0041,PLR004757,2024-10-20,Esports,Both Teams Score,Accumulator,190.65,9.29,1771.14,Lost,0,190.65,0,DE
BET0016402,OP0064,PLR005904,2024-11-12,Cricket,Correct Score,Accumulator,20.03,10.09,202.1,Lost,0,20.03,0,NG
BET0016403,OP0064,PLR001893,2024-09-20,Football,Correct Score,Single,316.72,13.37,4234.55,Lost,0,316.72,0,GB
BET0016404,OP0041,PLR006327,2024-01-03,Basketball,Asian Handicap,Accumulator,152.16,8.16,1241.63,Lost,0,152.16,1,BR
BET0016405,OP0068,PLR005223,2023-01-10,Baseball,Correct Score,Single,143.67,7.65,1099.08,Lost,0,143.67,0,CA
BET0016406,OP0021,PLR006775,2024-06-17,Esports,Over/Under,Single,409.7,13.51,5535.05,Won,5535.05,-5125.35,0,KE
BET0016407,OP0005,PLR006255,2024-08-11,Football,First Goal Scorer,Single,301.44,4.59,1383.61,Won,1383.61,-1082.17,1,CA
BET0016408,OP0076,PLR006348,2023-06-10,Cricket,Match Winner,Accumulator,280.65,14.59,4094.68,Won,4094.68,-3814.03,1,GB
BET0016409,OP0041,PLR002439,2023-06-08,Football,Both Teams Score,Single,317.45,13.72,4355.41,Pending,0,317.45,1,DE
BET0016410,OP0080,PLR002677,2023-06-28,Baseball,Over/Under,Single,282.88,3.45,975.94,Lost,0,282.88,1,CA
BET0016411,OP0063,PLR000577,2024-01-08,Cricket,Over/Under,Single,364.33,12.8,4663.42,Won,4663.42,-4299.09,0,BR
BET0016412,OP0061,PLR005881,2023-11-05,Tennis,Match Winner,Single,400.36,4.55,1821.64,Won,1821.64,-1421.28,0,KE
BET0016413,OP0077,PLR001815,2024-11-21,Rugby,Both Teams Score,Single,402.82,1.89,761.33,Won,761.33,-358.51,1,BR
BET0016414,OP0058,PLR006532,2023-03-19,Rugby,Correct Score,Accumulator,394.54,5.96,2351.46,Lost,0,394.54,1,AU
BET0016415,OP0039,PLR001037,2024-09-07,Cricket,Both Teams Score,Single,278.03,4.34,1206.65,Lost,0,278.03,1,CA
BET0016416,OP0004,PLR006408,2023-01-21,Esports,Both Teams Score,Single,214.31,10.62,2275.97,Pending,0,214.31,1,CA
BET0016417,OP0019,PLR000787,2024-06-12,Rugby,Match Winner,Single,175.91,7.21,1268.31,Lost,0,175.91,1,AU
BET0016418,OP0067,PLR000440,2024-12-25,Basketball,Asian Handicap,Accumulator,7.05,7.45,52.52,Lost,0,7.05,1,PH
BET0016419,OP0039,PLR003762,2023-02-13,Rugby,Correct Score,Single,322.5,13.32,4295.7,Won,4295.7,-3973.2,1,ZA
BET0016420,OP0076,PLR004324,2023-03-31,Esports,Asian Handicap,Accumulator,425.61,14.53,6184.11,Lost,0,425.61,1,ZA
BET0016421,OP0026,PLR000596,2024-07-22,Cricket,Correct Score,Single,498.74,13.06,6513.54,Won,6513.54,-6014.8,1,ZA
BET0016422,OP0078,PLR000960,2024-03-20,Football,Correct Score,Single,137.74,3.94,542.7,Won,542.7,-404.96,1,GB
BET0016423,OP0019,PLR001149,2024-06-26,Baseball,Match Winner,Single,411.76,4.04,1663.51,Pending,0,411.76,0,BR
BET0016424,OP0005,PLR001360,2023-11-15,Tennis,Correct Score,Single,114.82,9.18,1054.05,Lost,0,114.82,0,NG
BET0016425,OP0077,PLR002137,2024-01-02,Esports,Match Winner,Single,474.69,8.4,3987.4,Lost,0,474.69,1,DE
BET0016426,OP0019,PLR007802,2023-09-13,Football,First Goal Scorer,Single,303.34,11.19,3394.37,Lost,0,303.34,0,KE
BET0016427,OP0074,PLR002754,2023-10-08,Esports,Over/Under,Single,334.4,6.95,2324.08,Won,2324.08,-1989.68,0,BR
BET0016428,OP0072,PLR002907,2023-01-13,Cricket,Over/Under,Single,182.03,10.35,1884.01,Lost,0,182.03,1,PH
BET0016429,OP0077,PLR000909,2023-08-27,Basketball,Both Teams Score,Single,340.14,10.64,3619.09,Won,3619.09,-3278.95,0,AU
BET0016430,OP0076,PLR006828,2023-09-28,Rugby,Correct Score,Single,360.94,12.04,4345.72,Lost,0,360.94,0,GB
BET0016431,OP0022,PLR007288,2024-08-08,Baseball,Asian Handicap,Single,425.33,10.72,4559.54,Lost,0,425.33,1,DE
BET0016432,OP0055,PLR005621,2023-12-07,Baseball,Correct Score,Single,295.76,14.18,4193.88,Lost,0,295.76,1,KE
BET0016433,OP0045,PLR006706,2023-10-22,Esports,Correct Score,Single,155.62,5.56,865.25,Lost,0,155.62,0,ZA
BET0016434,OP0064,PLR006650,2024-08-17,Cricket,Both Teams Score,Single,133.49,5.01,668.78,Lost,0,133.49,0,ZA
BET0016435,OP0037,PLR003922,2023-03-26,Esports,Over/Under,Single,282.44,4.71,1330.29,Won,1330.29,-1047.85,0,DE
BET0016436,OP0004,PLR001259,2023-02-03,Esports,Correct Score,Single,66.48,12.0,797.76,Lost,0,66.48,1,AU
BET0016437,OP0004,PLR002892,2024-12-15,Rugby,Both Teams Score,Single,362.34,1.37,496.41,Lost,0,362.34,0,AU
BET0016438,OP0022,PLR006281,2024-10-13,Esports,Match Winner,Single,211.48,3.48,735.95,Won,735.95,-524.47,1,DE
BET0016439,OP0009,PLR001229,2023-10-28,Rugby,Correct Score,Accumulator,351.36,12.42,4363.89,Won,4363.89,-4012.53,0,CA
BET0016440,OP0047,PLR007330,2024-09-27,Football,Both Teams Score,Single,46.82,8.51,398.44,Won,398.44,-351.62,1,ZA
BET0016441,OP0063,PLR004989,2024-06-06,Baseball,Correct Score,System,18.75,10.25,192.19,Lost,0,18.75,1,AU
BET0016442,OP0058,PLR000354,2024-05-30,Rugby,Match Winner,Single,27.68,14.31,396.1,Won,396.1,-368.42,0,BR
BET0016443,OP0024,PLR003641,2024-03-09,Basketball,Correct Score,Single,271.93,3.55,965.35,Lost,0,271.93,0,PH
BET0016444,OP0042,PLR003601,2023-10-16,Rugby,Correct Score,Single,93.93,6.96,653.75,Lost,0,93.93,0,ZA
BET0016445,OP0016,PLR006954,2024-02-11,Esports,Over/Under,Accumulator,47.65,10.8,514.62,Lost,0,47.65,0,ZA
BET0016446,OP0034,PLR005696,2024-11-02,Esports,First Goal Scorer,Single,393.32,10.42,4098.39,Won,4098.39,-3705.07,1,GB
BET0016447,OP0050,PLR001146,2023-09-16,Cricket,Asian Handicap,Accumulator,404.42,2.1,849.28,Won,849.28,-444.86,0,ZA
BET0016448,OP0008,PLR004109,2024-11-05,Rugby,First Goal Scorer,Accumulator,425.38,11.35,4828.06,Won,4828.06,-4402.68,1,PH
BET0016449,OP0071,PLR002346,2024-05-17,Baseball,First Goal Scorer,Accumulator,178.41,12.69,2264.02,Lost,0,178.41,0,CA
BET0016450,OP0035,PLR006141,2024-05-29,Basketball,Correct Score,System,391.23,9.07,3548.46,Pending,0,391.23,0,DE
BET0016451,OP0018,PLR007942,2024-08-04,Cricket,Correct Score,Accumulator,445.52,8.27,3684.45,Won,3684.45,-3238.93,1,BR
BET0016452,OP0044,PLR004440,2023-03-27,Rugby,Both Teams Score,Accumulator,68.11,13.81,940.6,Lost,0,68.11,1,BR
BET0016453,OP0062,PLR000415,2024-11-12,Esports,First Goal Scorer,Single,110.84,11.48,1272.44,Lost,0,110.84,1,IN
BET0016454,OP0072,PLR002731,2023-12-29,Football,Correct Score,Single,149.26,8.79,1312.0,Pending,0,149.26,0,BR
BET0016455,OP0050,PLR006856,2023-01-02,Baseball,Match Winner,Single,309.55,7.8,2414.49,Lost,0,309.55,0,ZA
BET0016456,OP0020,PLR000878,2024-06-09,Cricket,Asian Handicap,Accumulator,375.85,8.86,3330.03,Pending,0,375.85,0,ZA
